title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Rory O'Shea Was Here",movie,"Comedy, Drama",2004,tt0417791,7.7,16196,"EE, RO"
Genesis,movie,Documentary,2004,tt0287457,7.1,1532,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
"With Fire and Sword",movie,"Adventure, Drama, History",1999,tt0128378,7,5562,PL
"Love in the City",movie,"Drama, Romance",1953,tt0045504,6.5,1508,"CY, DK, FI, LI, MT, NO, SE"
Loners,movie,Comedy,2000,tt0219288,7.5,3309,"CZ, SK"
"The New Protocol",movie,"Action, Drama, Mystery",2008,tt0926763,6.1,1044,"CY, GR, IS, LI, NL, PT, RO"
"The 317th Platoon",movie,War,1965,tt0058863,7.3,1708,"CY, DK, FI, LI, MT, NO, SE"
"Doraemon: Nobita and the Legend of the Sun King",movie,"Adventure, Animation, Comedy",2000,tt1147513,7.1,1057,JP
"My Sweet Little Village",movie,Comedy,1985,tt0090257,7.8,4923,"CZ, SK"
"Double Identity",movie,"Action, Crime, Thriller",2009,tt1290400,4.5,2799,"AE, BH, DZ, EG, IQ, JO, KW, LB, LY, MA, PS, QA, SA, TN"
"Lust for a Vampire",movie,Horror,1971,tt0067367,5.7,3751,"BG, CY, CZ, EE, GR, HR, HU, IS, LT, LV, NL, PT, RO, SI, SK"
"Memories of Matsuko",movie,"Comedy, Drama, Musical",2006,tt0768120,7.8,8911,KR
Indian,movie,"Action, Drama, Thriller",1996,tt0116630,8.1,15163,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BR, BS, BY, BZ, CA, CH, CI, CM, CR, CV, CY, CZ, DE, DK, DZ, EC, EE, EG, ES, FI, FJ, GB, GF, GG, GH, GI, GQ, HN, HR, HU, ID, IE, IL, IN, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PE, PF, PH, PK, PL, PT, PY, QA, RO, RS, SC, SE, SG, SI, SK, SN, SV, TC, TH, TR, TT, TZ, UA, UG, US, VE, ZA, ZM, ZW"
"The Tree of Wooden Clogs",movie,"Drama, History",1978,tt0077138,7.8,7067,"AL, AT, BA, BE, BG, CZ, EE, FI, FR, HR, HU, LT, LU, LV, MD, ME, MK, NL, NO, PL, RO, RS, SE, SI, SK, TR"
"Lupin III: Island of Assassins",movie,"Action, Adventure, Animation",1997,tt0189974,7.2,574,JP
Balibo,movie,"Biography, Drama, History",2009,tt1111876,7,2964,"AU, FJ, NZ"
"Private Eye",movie,Thriller,2009,tt1483004,6.7,1113,KR
"The Sound of Trumpets",movie,Drama,1961,tt0055320,7.9,6941,"AL, AT, BA, BG, CH, CZ, DE, DK, EE, FI, GR, IS, LT, LV, MD, ME, MK, NL, NO, PL, RO, RS, SE, SI, SK, TR"
"Steptoe & Son",movie,"Comedy, Romance",1972,tt0069311,6.5,1866,"DK, FI, MT, NO, SE"
"Pédale douce",movie,Comedy,1996,tt0117412,5.8,1992,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LI, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
"Czas surferów",movie,"Comedy, Crime",2005,tt0476755,5.9,1379,PL
"Skazany na bluesa",movie,"Biography, Drama, Music",2005,tt0476872,6.9,2478,PL
"Welcome Mr. Marshall!",movie,Comedy,1953,tt0045554,7.9,4918,ES
Black,movie,Drama,2005,tt0375611,8.1,36579,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CY, CZ, DK, DO, DZ, EE, EG, ES, FJ, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HR, ID, IE, IL, IN, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NL, NO, NZ, PE, PH, PK, PL, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, US, ZA, ZM, ZW"
"Carry on Jack",movie,"Adventure, Comedy, Romance",1964,tt0057919,5.9,2644,"BG, CZ, DK, EE, GR, HR, HU, IS, IT, LT, LV, MT, PT, RO, SE, SI, SK"
"Carry on Nurse",movie,"Comedy, Romance",1959,tt0051452,6.2,3277,"GR, HR, HU, IS, IT, LT, LV, MT, NL, PT, RO, SE, SI, SK"
"Carry on Sergeant",movie,"Comedy, War",1958,tt0051453,6.3,3073,"BG, CZ, DK, EE, ES, FI, HR, HU, IS, IT, LT, LV, MT, NL, PT, RO, SE, SI, SK"
"Carry on Teacher",movie,Comedy,1959,tt0052676,6.2,2730,"CZ, DK, ES, GR, HR, HU, IS, IT, LT, LV, MT, NL, PT, RO, SE, SK"
"Carry on Regardless",movie,Comedy,1961,tt0054727,6,2561,"BG, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, PT, RO, SE, SI, SK"
Hanbando,movie,"Drama, Mystery, Thriller",2006,tt0473490,4.8,382,KR
"Bloody Tie",movie,"Action, Crime, Thriller",2006,tt0816437,6.2,802,KR
"Running Wild",movie,"Action, Crime, Drama",2006,tt0485552,6.3,881,KR
"Mr. Socrates",movie,"Action, Crime",2005,tt0488762,6.2,501,KR
Typhoon,movie,Action,2005,tt0475750,5.7,1401,KR
Voice,movie,Horror,2005,tt0470967,6.2,1734,KR
"The Magnet",movie,"Crime, Drama",2000,tt0245062,5.7,286,"CY, DK, FI, LI, MT, SE"
"Wild Horses",movie,"Comedy, Crime, Drama",1995,tt0112609,7.1,1874,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GF, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Another Public Enemy",movie,"Action, Drama",2005,tt0433328,6,696,KR
"Wishing Stairs",movie,"Drama, Horror",2003,tt0370082,5.8,3354,KR
Phone,movie,"Horror, Mystery, Thriller",2002,tt0323630,6.1,5335,KR
"Ask Geliyorum Demez",movie,"Comedy, Romance",2009,tt1523411,5.1,1863,"AE, AL, AZ, BA, BG, BH, BY, DE, DZ, EE, EG, HR, IQ, JO, KW, LB, LT, LV, LY, MA, ME, MK, OM, QA, RO, RS, SA, SI, SK, TN, TR"
Mixtape,movie,"Comedy, Drama, Family",2021,tt1587420,6.6,4280,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Boys Over Flowers: Final",movie,Drama,2008,tt1160539,6.8,1582,JP
Balls,movie,"Comedy, Drama, Family",2010,tt1570966,5.7,3569,"DK, FI, NO, SE"
"Justice, My Foot!",movie,"Action, Comedy, Crime",1992,tt0105385,6.8,3206,"HK, ID, IN, JP, KR, MY, PH, PK, SG, TH, TW"
"Mall Girls",movie,Drama,2009,tt1499228,5.4,2498,PL
"Flic Story",movie,"Crime, Drama, Thriller",1975,tt0072996,6.9,3122,"BG, CY, EE, GR, HR, IS, LI, LT, LV, NL, PT, RO, SI"
"Percy Jackson & the Olympians: The Lightning Thief",movie,"Adventure, Family, Fantasy",2010,tt0814255,5.9,206293,"AD, AE, AL, AO, AU, BA, BE, BG, BH, CH, CI, CM, CV, CY, CZ, DK, DZ, EE, EG, ES, FI, FR, GB, GF, GG, GH, GQ, GR, HR, HU, IE, IL, IQ, IS, IT, JO, JP, KE, KW, LB, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NL, NO, NZ, OM, PF, PL, PS, PT, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, TD, TN, TR, TZ, UG, YE, ZA, ZM, ZW"
"Time You Change",movie,"Biography, Drama, Music",2010,tt1343704,3.1,5730,"AT, CH, DE, LI, LU"
Gabrielle,movie,"Drama, Romance",2005,tt0435479,6.3,2143,"BG, CY, DK, EE, FI, GR, HR, HU, IS, LT, LV, NL, NO, PT, RO, SE, SI, SK"
"First Name: Carmen",movie,"Crime, Drama, Music",1983,tt0086153,6.3,4628,"BG, CY, CZ, EE, GR, HR, HU, IS, LI, LT, LV, NL, PT, RO, SI, SK"
"Do You Like Spring Bear?",movie,"Comedy, Drama, Romance",2003,tt0370360,5.8,319,KR
"Doing Hard Time",movie,"Action, Drama",2004,tt0427166,4.8,1843,"AG, AL, AR, BA, BB, BE, BG, BM, BO, BR, BS, BZ, CH, CL, CO, CR, CU, CY, CZ, DK, DO, EC, EE, FI, GF, GR, GT, HN, HR, HU, IS, IT, JM, JP, LC, LT, LV, MC, ME, MK, MT, MX, NI, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SM, SV, TC, TT, US, UY, VE"
"Get Him to the Greek",movie,"Comedy, Music",2010,tt1226229,6.3,186944,"AD, AE, AG, AL, AO, AR, AT, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CO, CR, CU, CV, CY, CZ, DK, DO, DZ, EC, EE, EG, FI, FJ, FR, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Against the Wind",movie,"Action, Drama, War",1948,tt0040080,6.3,811,"CY, DK, FI, MT, NO, SE"
"Recep Ivedik 3",movie,Comedy,2010,tt1577061,4.3,21715,"PS, TR"
"Heat Wave",movie,"Crime, Drama, Film-Noir",1954,tt0047067,6,837,"DK, FI, LI, MT, NO, SE"
"Solomon Kane",movie,"Action, Adventure, Fantasy",2009,tt0970452,6.1,77626,"AD, CA, ES"
Paheli,movie,"Comedy, Drama, Fantasy",2005,tt0451850,6.4,14514,"AD, AE, AG, AL, AO, AR, AU, AZ, BA, BB, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, CV, DO, DZ, EC, EG, FJ, GG, GH, GI, GQ, GT, HK, HN, ID, IL, IN, IQ, JM, JO, JP, KE, KW, LB, LC, LY, MA, MC, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PH, PK, PS, PY, QA, RS, SA, SC, SG, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Public Enemy",movie,"Action, Crime",2002,tt0306909,7.1,2399,KR
"Tidal Wave",movie,"Action, Drama, Sci-Fi",2009,tt1153040,5.5,5313,KR
Tapas,movie,"Comedy, Drama",2005,tt0434382,6.7,2837,ES
"The Way Home",movie,Drama,2002,tt0312841,7.7,5992,"KR, TW"
"Cell 211",movie,"Action, Crime, Drama",2009,tt1242422,7.6,71493,"AD, ES"
"The Big Day",movie,"Comedy, Romance",2005,tt0425482,5.3,487,"AT, BE, BG, BM, CH, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK"
"The Girl from Paris",movie,"Comedy, Drama",2001,tt0240149,6.6,2462,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NO, PT, RO, SE, SI, SK"
"Between Calmness and Passion",movie,Romance,2001,tt0291753,6.6,511,KR
Aftermath,movie,Drama,2004,tt0386582,6.8,856,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GI, GR, HR, HU, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK"
"The Valachi Papers",movie,"Crime, Drama",1972,tt0068341,6.4,4602,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
"Notte prima degli esami",movie,Comedy,2006,tt0772187,6.4,5478,"IT, SM"
Twigson,movie,"Adventure, Comedy, Family",2009,tt1245775,5.8,543,"DK, FI, NO, SE"
"Temporary Release",movie,"Comedy, Drama",2007,tt0791244,5.6,676,"AT, BE, BG, BM, CH, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK"
Lotto,movie,Comedy,2006,tt0466056,5.4,741,"AT, BE, BG, BM, CH, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK"
"Move Me",movie,"Comedy, Drama",2003,tt0344011,6.4,1080,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK, TC"
"The Wedding Photographer",movie,"Comedy, Drama, Romance",2009,tt1359421,6,4374,"DK, FI, NO, SE"
Pellet,movie,Drama,2000,tt0243794,7.3,7110,ES
"Wanee & Junah",movie,"Drama, Romance",2001,tt0300633,6.8,443,KR
"French Fried Vacation 2",movie,Comedy,1979,tt0078907,7.4,9376,"BG, CY, CZ, EE, GR, HR, HU, IS, LI, LT, LV, NL, PT, RO, SI, SK"
"Tony Manero",movie,"Drama, Music",2008,tt1223975,6.8,4596,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Starring Maja",movie,"Comedy, Drama, Family",2009,tt1216501,6.3,636,"AT, BE, BG, CH, CY, CZ, DE, EE, ES, FR, GB, GF, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK"
"Place Vendôme",movie,"Crime, Drama",1998,tt0119901,6.2,2694,"CY, DK, FI, LI, MT, NO, SE"
"Goodbye Gary Cooper",movie,Drama,2009,tt1298828,5.9,283,"BG, CY, EE, GR, HR, IS, LI, LT, LV, NL, PT, RO, SI"
Mammoth,movie,"Drama, Romance",2009,tt1038043,6.8,10541,"DK, FI, NO, SE"
"She's Out of My League",movie,"Comedy, Romance",2010,tt0815236,6.4,147261,JP
"Barbie in a Mermaid Tale",movie,"Animation, Family, Fantasy",2010,tt1610301,6.4,4283,"CV, GQ, MZ"
"14 Blades",movie,"Action, History, Thriller",2010,tt1442571,6.3,8557,KR
"Rosa: The Movie",movie,"Comedy, Drama, Family",2007,tt0997260,4.7,516,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GF, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PF, PL, PT, RO, SI, SK, TC"
"Duck Season",movie,"Comedy, Drama",2004,tt0407246,7.2,4738,"AG, AR, BB, BM, BO, BR, BS, BZ, CA, CL, CO, CR, CU, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Blind Revenge",movie,"Mystery, Thriller",2009,tt1320236,5.4,1084,"AT, BE, BG, CH, CY, CZ, DE, EE, ES, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK"
"Men with Brooms",movie,"Comedy, Drama, Romance",2002,tt0263734,5.9,4762,CA
"Dragon Ball Z: Broly - The Legendary Super Saiyan",movie,"Action, Animation, Fantasy",1993,tt0142242,7.4,12334,JP
"Mano po 6: A Mother's Love",movie,Drama,2009,tt1488579,6.2,44,PH
"Scars of Dracula",movie,Horror,1970,tt0067713,6,6619,"BG, CZ, EE, HR, HU, LT, LV, RO, SI, SK"
"Sorry, If I Love You",movie,Romance,2008,tt1074213,6.1,5494,"IT, SM"
"Bill Hicks: Relentless",movie,"Comedy, Documentary",1992,tt0148668,8.5,2669,"IL, MD, RO"
"Katt Williams: The Pimp Chronicles Pt. 1",movie,"Comedy, Documentary",2006,tt0865482,7.7,2135,HR
"Chestnut: Hero of Central Park",movie,"Comedy, Drama, Family",2004,tt0387925,5.7,1544,"AD, BE, FR, GF, LU, MC, PF"
"House of Angels",movie,"Comedy, Drama",1992,tt0105916,6.4,5414,"DK, FI, NO, SE"
"U Pana Boga za miedza",movie,Comedy,2009,tt1368448,6,545,PL
"Karthik Calling Karthik",movie,"Drama, Mystery, Romance",2010,tt1373156,7.1,14216,"AD, AE, AG, AL, AO, AR, AU, AZ, BA, BB, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, CV, DO, DZ, EC, EG, FJ, GG, GH, GI, GQ, GR, GT, HK, HN, HR, ID, IL, IN, IQ, JM, JO, JP, KE, KW, LB, LC, LY, MA, MC, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PH, PK, PS, PY, QA, RO, RS, SA, SC, SG, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"I'm All Right Jack",movie,Comedy,1959,tt0052911,7.1,4459,"CY, DK, FI, LI, MT, NO, SE"
"Death at a Funeral",movie,"Comedy, Drama",2010,tt1321509,5.7,54459,"AE, AG, AL, AR, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CL, CO, CR, CU, CY, CZ, DO, DZ, EC, EE, EG, GR, GT, HN, HU, IL, IQ, IT, JM, JO, KW, LB, LC, LT, LV, LY, MA, MD, ME, MK, MT, MX, NI, OM, PA, PE, PL, PS, PT, PY, QA, RO, RS, SA, SI, SK, SM, SV, TC, TN, TT, UA, UY, VE, YE"
"The Back-up Plan",movie,"Comedy, Romance",2010,tt1212436,5.3,52980,BR
Mafioso,movie,"Comedy, Crime, Drama",1962,tt0056210,7.6,3057,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, LI, LT, LV, NL, NO, PT, RO, SE, SI, SK"
"It Always Rains on Sunday",movie,"Crime, Drama, Romance",1947,tt0040481,7.1,2489,"BG, CZ, GR, HU, IS, LI, LT, LV, PT, RO, SI, SK"
"A Man Who Was Superman",movie,"Comedy, Drama",2008,tt1119199,7.3,2272,KR
"Nanny McPhee Returns",movie,"Comedy, Family, Fantasy",2010,tt1415283,6.1,37826,"AD, AG, AL, AR, AZ, BA, BB, BE, BG, BM, BO, BR, BS, BY, BZ, CH, CL, CO, CR, CU, CY, CZ, DK, DO, EC, EE, ES, FI, FR, GF, GR, GT, HN, HR, HU, IL, IS, IT, JM, LC, LT, LU, LV, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PF, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TR, TT, UA, UY, VE"
"Murphy's War",movie,"Drama, War",1971,tt0067458,6.7,4071,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, LT, LV, NL, NO, PT, RO, SE, SI, SK"
"The Son",movie,"Drama, Mystery",2002,tt0291172,7.5,10205,KR
"Death in the Garden",movie,"Adventure, Crime, Drama",1956,tt0049521,6.7,2679,"BG, EE, GR, HR, IS, LI, LT, LV, RO, SI"
Strul,movie,"Action, Comedy, Crime",1988,tt0096184,5.9,2860,"AT, BE, BG, BM, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PL, PT, RO, SE, SI, SK, TC"
"Brothers: The Return",movie,"Crime, Drama, Thriller",2006,tt0499586,6.6,980,"AT, BG, CH, CZ, DE, ES, FR, GB, GI, HR, LI, LT, PF, PL, PT"
"Beware of the Jonsson Gang!",movie,"Comedy, Crime",1981,tt0083276,6.3,4527,"AT, BE, BG, BM, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PL, PT, RO, SE, SI, SK, TC"
"Le vilain",movie,"Action, Comedy, Crime",2009,tt1194242,6.3,1523,"BG, EE, GR, HR, IS, LI, LT, LV, RO, SI"
"Miao Miao",movie,"Comedy, Drama, Romance",2008,tt0984130,6.3,1209,TW
Cookies,movie,"Comedy, Drama",1975,tt0187044,6.6,1114,"DK, FI, MT, NO, SE"
"Harishchandrachi Factory",movie,"Biography, Comedy, Drama",2009,tt1524539,8.4,2741,"AE, AR, AT, BA, BO, BR, CO, DK, DZ, EG, FI, GR, IT, JO, JP, KW, LB, MD, PK, PT, RO, RS, SA, SE, SM, TW, UY"
"Geronimo: An American Legend",movie,"Drama, History, Western",1993,tt0107004,6.5,13905,"BE, CA, CH, DK, DZ, FI, FR, GF, LU, MA, MC, MU, NL, NO, NZ, PF, SE, TN"
"The Chef",movie,Drama,2005,tt0452032,5.7,1449,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GF, GG, GI, GR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PF, PL, PT, RO, SI, SK, TC"
"They Came from Beyond Space",movie,"Adventure, Sci-Fi",1967,tt0062360,4.5,2123,"DK, FI, MT, NO, SE"
Madeline,movie,"Comedy, Family",1998,tt0123987,6,8190,"BE, CA, KR, NL"
"Letters to God",movie,Drama,2010,tt1462054,6.2,5349,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Welcome to Sajjanpur",movie,"Comedy, Drama",2008,tt1221139,6.9,3372,"AT, BE, DE, DZ, EG, FI, IT, RO"
"Nana 2",movie,"Drama, Music, Romance",2006,tt0882791,6,1187,KR
"Resident Evil: Afterlife",movie,"Action, Horror, Sci-Fi",2010,tt1220634,5.8,181387,"AE, AT, BH, CH, DE, DZ, EG, FJ, HK, ID, IQ, JO, JP, KW, LB, LI, LU, LY, MA, MY, OM, PH, PS, QA, SA, SG, TH, TN, TR, TW, YE"
"Les parasites",movie,"Comedy, Drama",1999,tt0182357,5.6,449,"BG, CZ, DK, ES, FI, GR, HR, HU, IS, LT, LV, MT, NO, PT, RO, SE, SK"
"The Farmer's Wife",movie,"Comedy, Drama, Romance",1928,tt0018876,5.8,3204,"CY, DK, FI, MT, NO, SE"
"The Hell of '63",movie,"Adventure, Comedy, Drama",2009,tt1156132,6.2,2399,"AT, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LT, LV, NL, NO, PL, PT, RO, SE, SI, SK"
"Flash Point",movie,"Action, Crime, Thriller",2007,tt0992911,6.7,13985,KR
"One More Chance",movie,"Drama, Romance",2007,tt1102316,7.5,869,"ID, MY, PH, SG, TH"
Sarafina!,movie,"Drama, Musical",1992,tt0105316,6.3,2330,"AO, CI, CM, CV, DZ, GH, GQ, KE, LY, MA, MG, ML, MU, MZ, NE, NG, SC, SN, TN, TZ, UG, ZA, ZM, ZW"
"East of Shanghai",movie,"Comedy, Drama, Romance",1931,tt0023395,5.7,5037,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
Champagne,movie,Comedy,1928,tt0018756,5.4,2763,"CY, DK, FI, LI, MT, NO, SE"
"The Crocodiles Strike Back",movie,"Adventure, Family",2010,tt1473352,5.8,954,"AT, CH, DE, LI, LU"
"Be with You",movie,"Drama, Fantasy, Romance",2004,tt0442268,7.8,5081,KR
"State Affairs",movie,"Mystery, Thriller",2009,tt1282156,6.3,680,"AT, CH, DE"
"The Dark House",movie,"Crime, Drama, Thriller",2009,tt1485698,7.3,5270,PL
"GTO: The Movie",movie,"Comedy, Drama",1999,tt0315870,6.6,1198,JP
"The Little Match Girl",movie,"Drama, Fantasy, Short",1928,tt0019267,7.1,1604,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LI, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
Squeak-squeak,movie,Comedy,1963,tt0057422,6.5,2117,"BG, CZ, DK, ES, FI, GR, HU, IS, LT, LV, NO, PT, RO, SE, SI, SK"
Bananas!*,movie,"Crime, Documentary, Drama",2009,tt1452291,6.9,964,"DE, ES, FR, GB, IT, NL"
Paju,movie,Drama,2009,tt1515205,6.5,572,KR
"Dlaczego nie!",movie,"Comedy, Romance",2007,tt0878113,3.6,850,PL
Fluke,movie,"Comedy, Crime",1999,tt0210056,6,1258,PL
"Janosik: A True Story",movie,"Adventure, Drama, Romance",2009,tt1467134,5,865,"CZ, SK"
"U Pana Boga w ogródku",movie,Comedy,2007,tt1105300,6.3,855,PL
"We're All Christs",movie,Drama,2006,tt0794399,7.2,2783,PL
"Lemming's First Case",movie,"Comedy, Crime",2009,tt1331309,6.2,167,AT
"Blade II",movie,"Action, Horror, Sci-Fi",2002,tt0187738,6.7,240217,"BA, BG, CZ, HR, HU, JP, KR, MD, ME, MK, PL, RO, RS, SI, SK"
"El ratón Pérez",movie,"Adventure, Animation, Comedy",2006,tt0458076,4.8,921,AR
Blade,movie,"Action, Horror, Sci-Fi",1998,tt0120611,7.1,309877,"BA, BG, CZ, HR, HU, JP, KR, MD, ME, MK, PL, RO, RS, SI, SK"
"Blade: Trinity",movie,"Action, Horror, Sci-Fi",2004,tt0359013,5.8,192753,"BA, BG, CZ, HR, HU, KR, MD, ME, MK, PL, RO, RS, SI, SK"
"Bert: The Last Virgin",movie,"Comedy, Family, Romance",1995,tt0112480,5.8,2160,"AT, GR, HR, HU, LI, MT, PL, PT, RO"
Secret,movie,Thriller,2009,tt1533086,6.4,699,KR
"20th Century Boys 1: Beginning of the End",movie,"Adventure, Fantasy, Mystery",2008,tt1155705,6.6,2847,JP
"Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire",movie,"Action, Animation, Fantasy",2009,tt1481363,7,4557,"AG, AR, BB, BE, BM, BO, BR, BS, BZ, CA, CL, CO, CR, CU, DO, EC, FR, GF, GT, HN, JM, JP, LC, LU, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"School for Scoundrels",movie,Comedy,1960,tt0054279,7.3,4003,"CY, GR, IS, LI, NL, PT"
Stricken,movie,"Drama, Romance",2009,tt1365474,6.8,5561,"BE, NL"
"The Blood of a Poet",movie,Fantasy,1932,tt0021331,7.3,7541,"BG, CY, CZ, DK, EE, FI, GR, HR, HU, IS, IT, LI, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
"Run, Waiter, Run!",movie,Comedy,1981,tt0081730,7.9,2308,"CZ, SK"
"The Crossing",movie,"Comedy, Romance, Thriller",2004,tt0383184,5.7,572,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK, TC"
"Slunce, seno a pár facek",movie,Comedy,1989,tt0246934,6.8,1326,"CZ, SK"
