title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Ben 10: Alien Force",tv,"Action, Adventure, Animation",2008,tt1192169,7.5,15447,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Verano azul",tv,"Comedy, Drama, Family",1981,tt0077094,7.8,1276,"AD, ES, PT"
"Wagon Train",tv,Western,1957,tt0050073,7.5,3889,"AR, BR, CO"
"Extreme Engineering",tv,Documentary,2003,tt0364806,7.4,1130,"AR, BA, BE, BO, BR, CL, CO, CR, FR, GT, HR, MC, ME, MK, MX, NO, PE, SI, SV, UY"
"Spicy City",tv,"Adventure, Animation, Crime",1997,tt0149524,6.6,901,"AD, DK, ES, FI, NL, NO, PT, SE"
"The Marvelous Misadventures of Flapjack",tv,"Adventure, Animation, Comedy",2008,tt1178180,7.8,16618,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Chris Rock Show",tv,"Comedy, Music, Talk-Show",1997,tt0118285,6.9,821,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The No. 1 Ladies' Detective Agency",tv,"Comedy, Crime, Drama",2008,tt1356380,8.2,3957,"AG, BB, BS, HN, NI, TT, US"
"Casados con hijos",tv,Comedy,2005,tt0451493,7.6,1948,"AR, BO, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"House of Saddam",tv,"Biography, Drama, History",2008,tt0936453,7.5,5321,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Lost Worlds",tv,"Documentary, History",2005,tt0962966,7.6,169,"AD, ES, NL"
"Clifford the Big Red Dog",tv,"Animation, Comedy, Family",2000,tt0233041,6.5,5771,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Eastbound & Down",tv,"Comedy, Drama, Sport",2009,tt0866442,8.2,65424,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Frozen Planet",tv,Documentary,2011,tt2092588,9,33521,"AG, BB, BS, HN, NI, TT, US"
Unwrapped,tv,"Documentary, Family",2001,tt0331800,8.1,486,"AG, BB, BS, HN, NI, RS, TT, US"
"Eyes on the Prize",tv,"Documentary, History",1987,tt0092999,9.2,750,"AG, BB, BS, HN, NI, TT, US"
"Children of Dune",tv,"Adventure, Drama, Sci-Fi",2003,tt0287839,7.2,15510,"AD, ES, PT"
"On the Record with Bob Costas",tv,Sport,2001,tt0283207,5.3,28,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, UY, VE"
"Project Greenlight",tv,"Documentary, Reality-TV",2001,tt0299368,7.3,1029,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Sylvester & Tweety Mysteries",tv,"Adventure, Animation, Comedy",1995,tt0112186,7,5505,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
Chowder,tv,"Adventure, Animation, Comedy",2007,tt1140100,7.3,15929,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, UY, VE"
Doc,tv,"Drama, Family, Romance",2001,tt0283724,5.9,1038,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Dastardly and Muttley in Their Flying Machines",tv,"Action, Adventure, Animation",1969,tt0063889,7.1,4015,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Big Brother",tv,Reality-TV,2000,tt0251497,5.6,11486,PL
Superman,tv,"Action, Adventure, Animation",1988,tt0213370,7,1109,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Spawn,tv,"Action, Adventure, Animation",1997,tt0118475,8,10400,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, RS, SE, SV, TC, TT, US, UY, VE"
"Real Sports with Bryant Gumbel",tv,"News, Sport, Talk-Show",1995,tt0290369,7.8,463,"AG, BB, BS, HN, NI, TT, US"
"True Blood",tv,"Drama, Fantasy, Mystery",2008,tt0844441,7.9,263269,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Kodiak,tv,"Action, Adventure, Crime",1974,tt0071002,7.4,61,"BE, FR, MC"
"Wheeler Dealers",tv,Documentary,2003,tt1549918,8.2,3601,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, HR, HU, MC, MD, ME, MK, MX, NI, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, TT, US, UY"
Aquaman,tv,"Action, Adventure, Animation",1967,tt0433278,6.6,842,"AG, BB, BS, HN, NI, RS, TT, US"
"The New Adventures of Superman",tv,"Action, Animation, Sci-Fi",1966,tt0060012,7.1,1024,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Happily Ever After: Fairy Tales for Every Child",tv,"Adventure, Animation, Comedy",1995,tt0111996,6.8,829,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Magilla Gorilla Show",tv,"Animation, Family",1964,tt0060004,6.2,2111,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Angels in America",tv,"Drama, Fantasy, Romance",2003,tt0318997,8.1,30261,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Kitchen Nightmares",tv,Reality-TV,2007,tt0983514,7.5,14739,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Telescope,tv,Documentary,1963,tt0243730,7.8,30,BE
Benidorm,tv,Comedy,2007,tt0959601,7.5,7540,AD
"A Little Curious",tv,"Animation, Family",1998,tt0439377,7.3,78,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Your Number's Up",tv,Game-Show,1985,tt0198264,,,"BG, CZ, HU, MD, NL, PT, RO, SK"
"One Night Stand",tv,"Comedy, Documentary",1989,tt0283208,7.4,253,"AG, BB, BS, HN, NI, RS, TT, US"
"Peppa Pig",tv,"Adventure, Animation, Comedy",2004,tt0426769,6.3,6996,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Vila Sésamo",tv,Family,2016,tt5198324,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Jon & Kate Plus 8",tv,"Documentary, Reality-TV",2007,tt1124348,4.5,3622,"AG, BB, BS, HN, NI, TT, US"
"Build It Bigger",tv,Documentary,2006,tt1056754,7.6,403,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Epitafios,tv,"Crime, Drama, Horror",2004,tt0423646,7.8,1351,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Hard Knocks",tv,"Documentary, News, Reality-TV",2001,tt0446622,8.3,3393,"AG, BB, BS, HN, NI, RS, TT"
"LA Ink",tv,"Documentary, Reality-TV",2007,tt1039922,5.5,2633,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
"Tsunami: The Aftermath",tv,Drama,2006,tt0758789,6.8,2391,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Elizabeth I",tv,"Biography, Drama, History",2005,tt0465326,7.9,7104,"AG, BB, BS, HN, NI, RS, TT, US"
"Black and Blue",tv,Drama,1973,tt0407366,7.3,26,"AR, BR, CO"
"Extraordinary People",tv,Documentary,2003,tt1001465,7.8,105,"AR, BR, CO"
"Death Note",tv,"Animation, Crime, Drama",2006,tt0877057,8.9,398783,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"In Treatment",tv,Drama,2008,tt0835434,8.3,18570,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Passion",tv,"Drama, History",2008,tt1100959,6.6,578,"AD, AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, JM, LC, MC, MX, NO, PA, PE, PT, PY, SE, SV, TC, UY, VE"
"Lifestories: Families in Crisis",tv,"Drama, Family, Thriller",1992,tt0139780,7,201,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, PL, RO, SI, SK"
"Word World",tv,"Animation, Comedy, Crime",2007,tt1097633,6.7,528,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"The Secret Saturdays",tv,"Action, Adventure, Animation",2008,tt1291662,7,2869,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Na Wspólnej",tv,"Comedy, Drama, Romance",2003,tt0388626,3.1,290,PL
"Empire Falls",tv,"Drama, Romance",2005,tt0376591,7.2,6489,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Tell Me You Love Me",tv,"Drama, Romance",2007,tt0809497,7.3,4443,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Autopsy: Confessions of a Medical Examiner",tv,Documentary,1994,tt0430897,8,322,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"John Adams",tv,"Biography, Drama, History",2008,tt0472027,8.4,37523,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MC, MX, NI, NO, PA, PE, PT, PY, RS, SE, SV, TC, TT, US, UY, VE"
"Adventure Time",tv,"Action, Adventure, Animation",2010,tt1305826,8.6,117340,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Kryminalni,tv,Crime,2004,tt0466515,6.4,3384,PL
"Storm Chasers",tv,"Documentary, Reality-TV",2007,tt0907833,7.4,1001,"AG, BA, BB, BE, BS, FR, HN, HR, MC, ME, MK, NI, NO, PT, RS, SI, TT, US"
"The Newsroom",tv,Drama,2012,tt1870479,8.6,127174,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Batman: The Brave and the Bold",tv,"Action, Adventure, Animation",2008,tt1213218,7.3,10521,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Shark Week",tv,Documentary,1987,tt1146333,7.6,446,"AG, AR, BB, BE, BR, BS, CO, CZ, ES, FI, NI, NL, NO, RO, SE, TT"
Tourgasm,tv,Comedy,2006,tt0785062,5.2,538,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
Attila,tv,"Action, Adventure, Biography",2001,tt0259127,6.6,11215,CZ
"Men of a Certain Age",tv,"Comedy, Drama",2009,tt1242441,8,4658,"AG, BB, BS, HN, NI, RS, TT, US"
"Boys Over Flowers",tv,"Comedy, Drama, Romance",2009,tt1370334,7.8,15065,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"When the Levees Broke: A Requiem in Four Acts",tv,Documentary,2006,tt0783612,8.5,4914,"AG, AR, BB, BO, BR, BS, CL, CO, CR, GT, HN, MX, NI, PE, SV, TT, US, UY"
Life,tv,Documentary,2009,tt1533395,9.1,43373,"AG, BB, BS, HN, NI, TT, US"
"The Pacific",tv,"Action, Adventure, Drama",2010,tt0374463,8.3,134285,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Generation Kill",tv,"Drama, War",2008,tt0995832,8.4,60579,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,,2005,,,,"AR, BR, CO"
Chopped,tv,"Game-Show, Reality-TV",2007,tt1353281,7.4,4583,"AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NO, PA, PE, PT, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
Southland,tv,"Crime, Drama, Thriller",2009,tt1299368,8.5,29581,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, PT, RO, SI, SK"
,tv,"Drama, Soap",2009,,,,ES
"National Geographic: Inside 9/11",tv,Documentary,2004,tt0481590,8,546,"AR, BR, CO"
"Ghost Adventures",tv,"Documentary, History, Reality-TV",2008,tt1319900,7.2,10583,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Treme,tv,"Drama, Music",2010,tt1279972,8.3,16186,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
Watchmen,tv,"Animation, Drama, Mystery",2008,tt1322240,8.6,3555,"AG, BB, BS, NI, TT"
"Scooby-Doo! Mystery Incorporated",tv,"Adventure, Animation, Comedy",2010,tt1660055,8.2,18998,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"River Monsters",tv,"Adventure, Documentary, Mystery",2009,tt1476750,8.1,5828,"AG, BB, BS, HN, NI, TT, US"
"The Vampire Diaries",tv,"Drama, Fantasy, Horror",2009,tt1405406,7.7,357970,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Hung,tv,"Comedy, Drama",2009,tt1229413,7.2,23438,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,,2009,,,,"BE, FR, MC"
"Cake Boss",tv,"Family, Reality-TV",2009,tt1444382,6.6,3391,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Les bleus: premiers pas dans la police",tv,"Action, Crime, Drama",2006,tt0759057,6.8,202,"FR, MC"
"Nature's Great Events",tv,"Documentary, Family",2009,tt1380596,8.9,3392,"AG, BB, BS, HN, NI, TT, US"
Sherlock,tv,"Crime, Drama, Mystery",2010,tt1475582,9.1,1022704,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Head 2 Head",tv,Sport,2012,tt6495520,7.9,46,"HN, US"
Trailblazers,tv,Adventure,2016,tt5674984,6.8,21,"BE, CZ, DK, ES, FI, FR, NL, NO, RO, SE"
Chuggington,tv,"Adventure, Animation, Comedy",2008,tt1307510,5.8,789,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Documentary,2006,,,,"BG, CZ, HU, MD, NL, RO, SK"
"Ellen DeGeneres: Here and Now",tv,"Comedy, Documentary",2003,tt0365156,7.6,1610,"AR, BR, CO"
"Norske Talenter",tv,"Music, Reality-TV",2008,tt2115019,3.9,38,NO
"The Best Thing I Ever Ate",tv,Reality-TV,2009,tt1484823,7,310,"AG, BB, BS, HN, NI, TT, US"
"Physics or Chemistry",tv,"Comedy, Drama",2008,tt1153059,6.4,1867,"AD, ES"
"The Little Couple",tv,Reality-TV,2009,tt1476894,6.8,1063,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, NL, NO, PT, RO, SI, SK"
"Monsters Inside Me",tv,Documentary,2009,tt1454824,7.6,793,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"The Colony",tv,Reality-TV,2009,tt1470018,7.7,2022,"AD, ES"
"Hero Corp",tv,"Action, Comedy, Sci-Fi",2008,tt1480072,7,516,"FR, MC"
"Paradise Lost",tv,Drama,2008,tt1201129,7.7,26,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Teraz albo nigdy!",tv,"Drama, Romance",2008,tt1219742,4.5,116,PL
"Four Weddings",tv,Reality-TV,2009,tt1559672,5.5,381,"AG, BB, BS, HN, NI, RS, TT, US"
"Against the Odds",tv,"Documentary, History, War",2014,tt3715438,8,79,"AD, DK, ES, NL, NO, PT, SE"
"Swamp Loggers",tv,Reality-TV,2009,tt1466797,6.3,263,"BA, BG, CZ, DK, FI, HR, HU, MD, ME, MK, NO, RO, SE, SI, SK"
"Down and Dirty with Jim Norton",tv,Comedy,2008,tt1239394,6.8,143,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,tv,,2008,,,,"BG, CZ, HU, MD, RO, SK"
"Giada's Holiday Handbook",tv,Family,2015,tt5223578,6.1,32,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"On the Case with Paula Zahn",tv,"Crime, Documentary",2009,tt1554356,7.3,1117,"AG, BB, BE, BS, CZ, DK, FI, FR, HN, MC, NI, NL, NO, RO, RS, SE, TT, US"
"The Alzheimer's Project",tv,Documentary,2009,tt1432143,7.7,119,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
"Mam talent!",tv,Reality-TV,2008,tt3895796,5.5,30,PL
,tv,,,,,,"HN, RS, US"
"Arga snickaren",tv,Reality-TV,2009,tt4488690,6.7,59,"FI, SE"
,tv,"Documentary, Reality",2008,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Disappeared,tv,"Crime, Documentary, Mystery",2009,tt1563280,8,1411,"AD, AG, AR, BB, BE, BG, BO, BR, BS, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, HU, MC, MD, MX, NI, NL, NO, PE, PT, RO, SE, SK, SV, TT, US, UY"
"Animal Cops: Philadelphia",tv,Documentary,2008,tt1262401,7.4,133,"BE, FR, MC"
"Family Bonds",tv,Reality-TV,2004,tt0424638,7.6,73,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Solved,tv,"Crime, Documentary",2008,tt1307392,7.9,256,"AD, BA, BE, CZ, ES, FR, HR, HU, MC, MD, ME, MK, NL, NO, PT, RO, SI, SK"
,tv,,,,,,PL
,tv,,2007,,,,"AR, BR, CO, CZ, FI, NO, RO, SE"
"Who Do You Think You Are?",tv,"Biography, Documentary, History",2010,tt1365047,8,1497,SE
"House Hunters International",tv,Reality-TV,2006,tt0795129,7,1431,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"The Bad Boys of Comedy",tv,"Comedy, Documentary",2005,tt0460667,6.6,85,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"North America",tv,"Documentary, Family",2013,tt2189258,8.4,623,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,tv,,2000,,,,"BE, FI, NL, NO, SE"
,tv,,2008,,,,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"The Yogi Bear Show",tv,"Adventure, Animation, Comedy",1961,tt0255768,6.6,11275,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Toddlers & Tiaras",tv,Reality-TV,2009,tt1364951,1.7,3812,"AG, BA, BB, BG, BS, CZ, DK, HN, HR, HU, MD, ME, MK, NI, NL, NO, PT, RO, SE, SI, SK, TT, US"
BrzydUla,tv,"Comedy, Drama, Romance",2008,tt1331277,5.3,307,PL
"Beauty and the Geek Australia",tv,Reality-TV,2009,tt1530517,6.3,348,PL
"Bored to Death",tv,"Comedy, Crime, Drama",2009,tt1255913,7.9,34954,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Ben 10: Ultimate Alien",tv,"Action, Adventure, Animation",2010,tt1622696,7.8,12240,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Regular Show",tv,"Action, Adventure, Animation",2010,tt1710308,8.5,61914,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
Victorious,tv,"Comedy, Drama, Family",2010,tt1604099,7,30626,"CZ, RO"
Misfits,tv,"Comedy, Drama, Fantasy",2009,tt1548850,8.2,109035,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, NL, PL, PT, RO, SI, SK"
"Say Yes to the Dress",tv,Reality-TV,2007,tt1166709,5.6,2049,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Haunted",tv,"Documentary, Horror, Mystery",2009,tt1566020,7,693,"AD, BE, CZ, DK, ES, FR, HU, MC, MD, RO, SE, SK"
